permno,date,prc,ret,retx,mcap,in_sp,in_sp_tm5,Adj Close
80320,12/15/2020,121.3600006,0.025953162,0.025953162,28657101.02,1,1,0.012921249
80381,12/15/2020,161.9700012,0.014404729,0.014404729,22612469.9,1,1,0.012921249
80399,12/15/2020,11.64000034,0.057220716,0.057220716,1739854.131,0,0,0.012921249
80539,12/15/2020,18.43000031,0.044784635,0.044784635,3306323.625,0,0,0.012921249
80563,12/15/2020,83.08999634,0.051638957,0.051638957,12905870.59,0,0,0.012921249
80681,12/15/2020,242.4700012,0.009198396,0.009198396,15810256.43,1,1,0.012921249
80711,12/15/2020,5.039999962,0.065691657,0.065691657,771810.4742,1,1,0.012921249
81045,12/15/2020,61.75,0.018640731,0.018640731,21673632.5,1,1,0.012921249
81055,12/15/2020,92.68000031,0.024994494,0.024994494,42391554.1,1,1,0.012921249
81061,12/15/2020,173.0800018,0.004352115,0.004352115,27790417.41,1,1,0.012921249
81481,12/15/2020,110.0400009,0.021916796,0.021916796,25880527.9,1,1,0.012921249
81540,12/15/2020,99.02999878,0.019666351,0.019666351,20226877.25,1,1,0.012921249
81593,12/15/2020,28.77000046,0.050383393,0.050383393,2613869.622,0,0,0.012921249
81655,12/15/2020,114.4300003,0.017065134,0.017065134,14898786.04,1,1,0.012921249
81677,12/15/2020,74.69000244,0.019519523,0.019519523,14215449.4,1,1,0.012921249
81696,12/15/2020,35.68000031,0.018555569,0.018555569,10259106.17,1,1,0.012921249
81736,12/15/2020,208.6499939,0.010999074,0.010999074,30236513.87,1,1,0.012921249
81774,12/15/2020,24.29999924,0.021008404,0.021008404,35304691.29,1,1,0.012921249
82276,12/15/2020,34.93000031,0.040512379,0.040512379,14182523.23,0,0,0.012921249
82303,12/15/2020,233.2700043,0.015542043,0.015542043,9322868.991,1,1,0.012921249
82307,12/15/2020,112.3899994,0.029306684,0.029306684,12587679.93,1,1,0.012921249
82515,12/15/2020,348.7900085,0.006376658,0.006376658,14007057.95,1,1,0.012921249
82581,12/15/2020,68.94000244,0.012781002,0.012781002,9842977.789,1,1,0.012921249
82598,12/15/2020,62.65000153,0.015891088,0.015891088,13995070.59,1,1,0.012921249
82642,12/15/2020,250.3999939,0.011921588,0.011921588,56725113.82,1,1,0.012921249
82651,12/15/2020,244.2700043,0.014620994,0.014620994,15156465.23,1,1,0.012921249
82686,12/15/2020,127.4499969,-0.007630583,-0.007630583,15692153.42,1,1,0.012921249
82775,12/15/2020,45.75,0.004611311,0.004611311,16393597.5,1,1,0.012921249
83111,12/15/2020,157.9100037,0.010236109,0.010236109,34557814.75,1,1,0.012921249
83143,12/15/2020,29.37000084,0.00341648,0.00341648,8463582.512,1,1,0.012921249
83443,12/15/2020,224.3800049,0.006865599,0.006865599,307614216.5,1,1,0.012921249
83462,12/15/2020,31.31999969,0.036399748,0.036399748,1540160.985,0,0,0.012921249
83597,12/15/2020,347.9899902,0.008988302,0.008988302,13220835.71,0,0,0.012921249
83601,12/15/2020,53.93000031,0.051677097,0.051677097,2932497.697,0,0,0.012921249
83621,12/15/2020,343.0299988,-0.001048417,-0.001048417,29460788.42,1,1,0.012921249
83906,12/15/2020,70.61000061,0.01699554,0.01699554,6464486.776,0,0,0.012921249
83976,12/15/2020,20.54999924,0.022896918,0.022896918,1281765.102,0,0,0.012921249
84032,12/15/2020,14.10999966,0.029175756,0.029175756,5478404.907,1,1,0.012921249
84129,12/15/2020,41.61000061,0.022107629,0.022107629,6824539.42,1,1,0.012921249
84176,12/15/2020,14.71000004,0.043262385,0.043262385,1015401.883,0,0,0.012921249
84262,12/15/2020,38.61999893,0.017923046,0.017923046,8124334.695,0,0,0.012921249
84372,12/15/2020,33.84000015,0.024833424,0.024833424,4361976.02,0,0,0.012921249
84373,12/15/2020,124.5,0.010880126,0.010880126,16778367,1,1,0.012921249
84375,12/15/2020,10.35999966,0.043303054,0.043303054,633234.259,0,0,0.012921249
84381,12/15/2020,247.2200012,0.017408106,0.017408106,28721772.52,1,1,0.012921249
84519,12/15/2020,48.54999924,0.015053259,0.015053259,7492235.882,0,0,0.012921249
84761,12/15/2020,194.6999969,-0.002561475,-0.002561475,22394783.05,1,1,0.012921249
84767,12/15/2020,176.1799927,0.019383157,0.019383157,23774432.93,1,1,0.012921249
84769,12/15/2020,131.5500031,0.009593247,0.009593247,39353841.16,1,1,0.012921249
84788,12/15/2020,3165.120117,0.002581636,0.002581636,1588102184,1,1,0.012921249
85035,12/15/2020,158.4799957,0.025694139,0.025694139,18075277.43,1,1,0.012921249
85058,12/15/2020,101,0.02538071,0.02538071,15721660,1,1,0.012921249
85072,12/15/2020,100.5299988,0.016481265,0.016481265,4847858.131,1,1,0.012921249
85257,12/15/2020,117.7900009,0.012811675,0.012811675,27099356.56,1,1,0.012921249
85265,12/15/2020,60.84999847,0.042844903,0.042844903,4415884.389,1,1,0.012921249
85269,12/15/2020,57.47999954,0.019329671,0.019329671,23439711.53,1,1,0.012921249
85348,12/15/2020,107.3799973,0.01781988,0.01781988,32393109.01,1,1,0.012921249
85459,12/15/2020,90.25,-0.016670285,-0.016670285,12269126.5,1,1,0.012921249
85592,12/15/2020,99.55000305,0.027665947,0.027665947,73589651.91,1,1,0.012921249
85593,12/15/2020,98.26999664,0.019398289,0.019398289,4457625.318,0,0,0.012921249
85621,12/15/2020,1149.160034,0.008689873,0.008689873,27344263.01,1,1,0.012921249
85631,12/15/2020,287.5299988,-0.002774556,-0.002774556,63224683.9,1,1,0.012921249
85663,12/15/2020,238.9799957,0.000376727,0.000376727,17239299.95,1,1,0.012921249
85753,12/15/2020,213.5099945,0.00660032,0.00660032,24363625.47,1,1,0.012921249
85792,12/15/2020,69.23999786,0.010655317,0.010655317,9614735.343,1,1,0.012921249
85908,12/15/2020,54.50999832,0.013950894,0.013950894,3608016.789,0,0,0.012921249
85913,12/15/2020,130.3600006,0.02953718,0.02953718,42279919.72,1,1,0.012921249
85914,12/15/2020,102.9899979,0.016883878,0.016883878,26657107.13,1,1,0.012921249
85926,12/15/2020,44.61000061,0.020823795,0.020823795,6921375.425,1,1,0.012921249
86102,12/15/2020,29.23999977,0.020593373,0.020593373,2905257.137,0,0,0.012921249
86111,12/15/2020,217.25,0.002445546,0.002445546,96505274.25,1,1,0.012921249
86136,12/15/2020,130.9499969,0.022727303,0.022727303,37775145.62,1,1,0.012921249
86158,12/15/2020,80.52999878,0.016921282,0.016921282,43054639.08,1,1,0.012921249
86228,12/15/2020,96.19999695,0.013698582,0.013698582,30661344.03,1,1,0.012921249
86288,12/15/2020,866.3800049,0.015447717,0.015447717,34150967.03,0,0,0.012921249
86339,12/15/2020,155.4100037,0.001417625,0.001417625,67028023.76,1,1,0.012921249
86356,12/15/2020,52.08000183,0.050635509,0.050635509,35900776.38,1,1,0.012921249
86580,12/15/2020,534.4199829,0.003888433,0.003888433,330805969.4,1,1,0.012921249
86783,12/15/2020,2098.050049,0.015508172,0.015508172,85925639.75,1,1,0.012921249
86799,12/15/2020,11.05000019,0.03367639,0.03367639,2481045.493,0,0,0.012921249
86868,12/15/2020,242.4299927,0.019513013,0.019513013,83412402.72,1,1,0.012921249
86964,12/15/2020,174.5500031,0.019567793,0.019567793,10752803.84,1,1,0.012921249
86979,12/15/2020,22.29000092,0.009510915,0.009510915,7349815.742,1,1,0.012921249
86996,12/15/2020,276.2900085,0.00773241,0.00773241,30699964.3,1,1,0.012921249
87055,12/15/2020,371.8800049,-0.006677707,-0.006677707,164726107.6,1,1,0.012921249
87137,12/15/2020,15.78999996,0.027325965,0.027325965,6039896.045,1,1,0.012921249
87267,12/15/2020,698.1799927,0.020850407,0.020850407,106480128.9,1,1,0.012921249
87299,12/15/2020,103.8700027,0.005810072,0.005810072,16909413.23,1,1,0.012921249
87432,12/15/2020,117.3899994,0.005567942,0.005567942,35921339.81,1,1,0.012921249
87445,12/15/2020,387.3800049,0.017012369,0.017012369,14287349.34,1,1,0.012921249
87447,12/15/2020,167.1699982,0.003300943,0.003300943,119562824.6,1,1,0.012921249
87541,12/15/2020,134.1900024,0.019061437,0.019061437,12725372.12,1,1,0.012921249
87657,12/15/2020,85.15000153,0.018906329,0.018906329,53069568.15,1,1,0.012921249
87717,12/15/2020,90.12999725,-0.00055448,-0.00055448,15255944.12,1,1,0.012921249
87842,12/15/2020,46.24000168,0.008726037,0.008726037,41613643.27,1,1,0.012921249
88031,12/15/2020,88.58000183,0.001809587,0.001809587,46762888.83,1,1,0.012921249
88182,12/15/2020,31.37000084,0.017845592,0.017845592,12900097.23,0,0,0.012921249
88281,12/15/2020,243.0800018,0.012537986,0.012537986,12091528.53,0,0,0.012921249
88319,12/15/2020,128.3200073,0.025575483,0.025575483,3571530.764,0,0,0.012921249
88352,12/15/2020,768.4899902,0.004837946,0.004837946,90339840.8,1,1,0.012921249
88436,12/15/2020,5.769999981,0.047186885,0.047186885,1328784.836,0,0,0.012921249
88446,12/15/2020,352.6199951,0.015873959,0.015873959,51482519.29,1,1,0.012921249
88661,12/15/2020,29.71999931,0.023768468,0.023768468,8244476.41,1,1,0.012921249
88664,12/15/2020,158.6000061,0.007751945,0.007751945,12103718.07,1,1,0.012921249
88837,12/15/2020,119.1900024,0.016892785,0.016892785,22793538.5,1,1,0.012921249
88853,12/15/2020,17.20000076,0.046228722,0.046228722,2418681.307,0,0,0.012921249
88860,12/15/2020,516.2999878,0.023775039,0.023775039,40710254.04,1,1,0.012921249
88873,12/15/2020,193.5700073,0.0088076,0.0088076,57942665.28,1,1,0.012921249
89002,12/15/2020,72.04000092,-0.000416245,-0.000416245,3437892.924,0,0,0.012921249
89003,12/15/2020,145.0899963,0.006032417,0.006032417,90029648.54,1,1,0.012921249
89006,12/15/2020,57.45000076,0.002792806,0.002792806,82162865.44,1,1,0.012921249
89017,12/15/2020,210.0099945,0.020655133,0.020655133,27071338.34,1,1,0.012921249
89070,12/15/2020,147.8099976,0.036608469,0.036608469,30637760.67,1,1,0.012921249
89071,12/15/2020,247.0500031,0.013538474,0.013538474,156522482.2,1,1,0.012921249
89179,12/15/2020,313.2200012,0.010061255,0.010061255,77899067.18,1,1,0.012921249
89195,12/15/2020,48.34000015,0.010874121,0.010874121,13280351.56,1,1,0.012921249
89216,12/15/2020,115.4199982,0.026776927,0.026776927,4251611.053,0,0,0.012921249
89217,12/15/2020,159.8399963,0.01447067,0.01447067,10845942.95,1,1,0.012921249
89258,12/15/2020,77.80999756,0.015663711,0.015663711,30812759.03,1,1,0.012921249
89269,12/15/2020,60.38000107,0.010882329,0.010882329,35008203.86,1,1,0.012921249
89301,12/15/2020,13.85000038,0.088836484,0.088836484,902493.7249,0,0,0.012921249
89393,12/15/2020,519.7800293,-0.005053317,-0.005053317,229636218,1,1,0.012921249
89508,12/15/2020,96.12999725,0.038793996,0.038793996,15773682.86,1,1,0.012921249
89509,12/15/2020,39.22000122,0.019230813,0.019230813,3998988.984,0,0,0.012921249
89525,12/15/2020,51.50999832,0.010198012,0.010198012,235188419.6,1,1,0.012921249
89533,12/15/2020,114.0999985,0.061000533,0.061000533,12308080.94,1,1,0.012921249
89617,12/15/2020,695.6400146,0.00813006,0.00813006,61982916.59,1,1,0.012921249
89626,12/15/2020,181.3899994,0.021627689,0.021627689,65116651.71,1,1,0.012921249
89641,12/15/2020,65.98000336,0.020730259,0.020730259,16952374.22,1,1,0.012921249
89781,12/15/2020,204.0399933,0.02183494,0.02183494,12099571.6,0,0,0.012921249
89866,12/15/2020,37.25,0.017481545,0.017481545,11336851.25,1,1,0.012921249
90038,12/15/2020,132.3899994,0.005621007,0.005621007,7853109.984,1,1,0.012921249
90071,12/15/2020,33.56999969,0.028807802,0.028807802,8198498.895,1,1,0.012921249
90090,12/15/2020,131.0800018,0.022863895,0.022863895,7021824.618,0,0,0.012921249
90162,12/15/2020,4.400000095,0.047619119,0.047619119,2224618.048,0,0,0.012921249
90199,12/15/2020,66.12999725,0.015353908,0.015353908,22183704.36,1,1,0.012921249
90215,12/15/2020,220.1499939,-0.005061736,-0.005061736,200336494.4,1,1,0.012921249
90248,12/15/2020,384.6799927,0.003783581,0.003783581,15156391.71,1,1,0.012921249
90305,12/15/2020,111.6500015,0.016108522,0.016108522,14429087.95,1,1,0.012921249
90319,12/15/2020,1761.079956,0.005033469,0.005033469,529458122.3,1,1,0.012921249
90373,12/15/2020,128.8000031,0.00554303,0.00554303,36085252.85,1,1,0.012921249
90386,12/15/2020,23.11000061,0.01895945,0.01895945,8760770.131,1,1,0.012921249
90454,12/15/2020,553.789978,0.0047899,0.0047899,21023528.94,1,1,0.012921249
90455,12/15/2020,331.5599976,0.037876438,0.037876438,14952361.21,0,0,0.012921249
90505,12/15/2020,57.86999893,0.023704231,0.023704231,44202725.54,1,1,0.012921249
90520,12/15/2020,131.0099945,0.015660042,0.015660042,15314413.31,1,1,0.012921249
90601,12/15/2020,127.2900009,0.026201226,0.026201226,20880397.17,1,1,0.012921249
90664,12/15/2020,354.2099915,0.001753429,0.001753429,34014077.06,1,1,0.012921249
90805,12/15/2020,28.71999931,0.00244327,0.00244327,4604332.85,1,1,0.012921249
90808,12/15/2020,126,0.021649219,0.021649219,17128188,1,1,0.012921249
90829,12/15/2020,38.34999847,-0.012107193,-0.012107193,8203678.274,1,1,0.012921249
90880,12/15/2020,190.7700043,-0.001151899,-0.001151899,22506663.56,1,1,0.012921249
90979,12/15/2020,17.67000008,0.030921862,0.030921862,3331395.794,1,1,0.012921249
90993,12/15/2020,110.9800034,0.033144593,0.030359339,62291300.2,1,1,0.012921249
91041,12/15/2020,73.16999817,0.040085286,0.040085286,15886450.49,1,1,0.012921249
91068,12/15/2020,1346.459961,0.028208764,0.028208764,37673949.71,1,1,0.012921249
91103,12/15/2020,47.45999908,0.015838996,0.015838996,13889738.25,1,1,0.012921249
91152,12/15/2020,613.7399902,0.030076168,0.030076168,33409550.11,1,1,0.012921249
91233,12/15/2020,333.6499939,0.007549449,0.007549449,329803009.5,1,1,0.012921249
91392,12/15/2020,44.04000092,0.04608082,0.04608082,3781318.519,0,0,0.012921249
91416,12/15/2020,14.14000034,0.027616287,0.027616287,4925301.48,1,1,0.012921249
91461,12/15/2020,22.48999977,0.019030362,0.019030362,9246111.196,1,1,0.012921249
91547,12/15/2020,104.8399963,0.006818391,0.006818391,14920933.12,1,1,0.012921249
91556,12/15/2020,113.0899963,0.022975968,0.022975968,40312399.36,1,1,0.012921249
91611,12/15/2020,91.26000214,0.053932395,0.053932395,9671369.986,0,0,0.012921249
91668,12/15/2020,213.9100037,0.02295444,0.02295444,11401617.11,1,1,0.012921249
91849,12/15/2020,147.4100037,0.008966444,0.008966444,17043397.21,1,1,0.012921249
91926,12/15/2020,41.84999847,0.028508231,0.028508231,26689166.93,1,1,0.012921249
91937,12/15/2020,130,0.004947429,0.004947429,161354310,1,1,0.012921249
92121,12/15/2020,85.36000061,0.033038888,0.033038888,26162498.75,1,1,0.012921249
92157,12/15/2020,117.9100037,0.006315657,0.006315657,38997908.34,1,1,0.012921249
92239,12/15/2020,62.29000092,0.011365494,0.011365494,12227838.63,1,1,0.012921249
92293,12/15/2020,23.26000023,0.00388434,0.00388434,2542318.025,0,0,0.012921249
92322,12/15/2020,267.5499878,0.006621691,0.006621691,15073498.76,1,1,0.012921249
92402,12/15/2020,424,0.000235919,0.000235919,35147480,1,1,0.012921249
92602,12/15/2020,84.29000092,-0.001303325,-0.001303325,131266167.1,1,1,0.012921249
92611,12/15/2020,208.3600006,0.005355854,0.005355854,352625131.3,1,1,0.012921249
92614,12/15/2020,152.9900055,0.029888943,0.029888943,27732804.28,1,1,0.012921249
92655,12/15/2020,339.6700134,0.010531665,0.010531665,322286041.8,1,1,0.012921249
92778,12/15/2020,25.36000061,0.005950081,0.005950081,8221027.478,1,1,0.012921249
93002,12/15/2020,418.0599976,0.015201578,0.015201578,170030435.8,1,1,0.012921249
93089,12/15/2020,196.1399994,0.007033912,0.007033912,31890402.5,1,1,0.012921249
93096,12/15/2020,207.7799988,0.00913067,0.00913067,51744284.22,1,1,0.012921249
93132,12/15/2020,131.8200073,0.008646453,0.008646453,21398605.43,1,1,0.012921249
93246,12/15/2020,224.3999939,0.02907455,0.02907455,14101520.02,0,0,0.012921249
93422,12/15/2020,2.390000105,0.03017249,0.03017249,578908.2154,0,0,0.012921249
93429,12/15/2020,90.77999878,0.028668541,0.028668541,9808052.628,1,1,0.012921249
93436,12/15/2020,633.25,-0.010284008,-0.010284008,600258308.3,0,0,0.012921249
10104,12/16/2020,62.77999878,0.014872262,0.014872262,189023545,1,1,0.001772795
10107,12/16/2020,219.2799988,0.024050782,0.024050782,1657865554,1,1,0.001772795
10138,12/16/2020,150.4299927,0.003803497,0.003803497,34062314.53,1,1,0.001772795
10145,12/16/2020,210.3099976,-0.018023068,-0.018023068,147571580.9,1,1,0.001772795
10516,12/16/2020,49.20000076,-0.00746417,-0.00746417,27374339.22,1,1,0.001772795
10693,12/16/2020,82.68000031,-0.012776116,-0.012776116,8221037.79,0,0,0.001772795
10696,12/16/2020,114.1699982,-0.004447176,-0.004447176,76543905.23,1,1,0.001772795
10866,12/16/2020,13.10999966,-0.015026353,-0.015026353,497026.307,0,0,0.001772795
10874,12/16/2020,76.33000183,-0.004823926,-0.004823926,5979921.333,0,0,0.001772795
10890,12/16/2020,17.59000015,-0.023862392,-0.023862392,1108838.43,0,0,0.001772795
10909,12/16/2020,77.40000153,0.027070075,0.027070075,23730066.47,1,1,0.001772795
11308,12/16/2020,53.06000137,-0.014487348,-0.014487348,228021907,1,1,0.001772795
11403,12/16/2020,125.4000015,0.021006366,0.021006366,34977947.83,1,1,0.001772795
11404,12/16/2020,71.75,-0.017123288,-0.017123288,24026133.25,1,1,0.001772795
11600,12/16/2020,53.15999985,-0.012263097,-0.012263097,11618383.77,1,1,0.001772795
11618,12/16/2020,49.47000122,-0.007224576,-0.007224576,28398402.61,1,1,0.001772795
11674,12/16/2020,123.5500031,-0.010016025,-0.010016025,23914338.59,1,1,0.001772795
11762,12/16/2020,115.3700027,-0.010039455,-0.010039455,45986483.09,1,1,0.001772795
11786,12/16/2020,358.3399963,0.003191445,0.003191445,18560936.79,1,1,0.001772795
11850,12/16/2020,43.70000076,0.015334569,0.015334569,184773829,1,1,0.001772795
11891,12/16/2020,30.97999954,0.007152123,0.007152123,15302229.99,1,1,0.001772795
11896,12/16/2020,85.40000153,-0.01031405,-0.01031405,22827505.81,1,1,0.001772795
11955,12/16/2020,116.0800018,-0.005994151,-0.005994151,49056105.25,1,1,0.001772795
12052,12/16/2020,153.3999939,-0.007762045,-0.007762045,44021503.05,1,1,0.001772795
12060,12/16/2020,10.93000031,-0.016201563,-0.016201563,95745414.56,1,1,0.001772795
12062,12/16/2020,201.9700012,-0.018467234,-0.018467234,19671878.12,1,1,0.001772795
12073,12/16/2020,13.02999973,-0.009125466,-0.009125466,5536016.897,1,1,0.001772795
12076,12/16/2020,26.79999924,-0.009974158,-0.009974158,1402792.36,0,0,0.001772795
12084,12/16/2020,157.2799988,-0.017368479,-0.017368479,45535705.25,0,0,0.001772795
12308,12/16/2020,642.4299927,-0.005957227,-0.005957227,128405694.8,1,1,0.001772795
12345,12/16/2020,89.08000183,0.000786425,0.000786425,29745505.13,1,1,0.001772795
12369,12/16/2020,41.41999817,-0.005760962,-0.005760962,59284774.74,1,1,0.001772795
12431,12/16/2020,138.5700073,-0.012893557,-0.012893557,33274123.01,1,1,0.001772795
12448,12/16/2020,135.2799988,0.008348204,0.008348204,23171840.43,1,1,0.001772795
12449,12/16/2020,279.730011,0.0137349,0.0137349,23330042.38,1,1,0.001772795
12476,12/16/2020,28.28000069,0.00354863,0.00354863,6476487.797,0,0,0.001772795
12490,12/16/2020,125.5500031,-0.003017528,-0.003017528,111872209.1,1,1,0.001772795
12503,12/16/2020,44.20000076,0.000226344,0.000226344,4401259.276,0,0,0.001772795
12542,12/16/2020,19.48999977,-0.007637455,-0.007637455,6957910.428,1,1,0.001772795
12558,12/16/2020,14.60000038,-0.011509822,-0.011509822,33051393.26,1,1,0.001772795
12570,12/16/2020,78.02999878,-0.007378219,-0.007378219,6741791.895,0,0,0.001772795
12622,12/16/2020,161.5599976,0.003790001,0.003790001,54667864.17,1,1,0.001772795
12623,12/16/2020,174.6199951,-0.00823543,-0.00823543,7070887.462,1,1,0.001772795
12650,12/16/2020,192.4900055,-0.00067485,-0.00067485,18017449.49,1,1,0.001772795
12781,12/16/2020,65.84999847,-0.023576571,-0.023576571,3399045.221,0,0,0.001772795
12872,12/16/2020,41.65000153,-0.014201147,-0.014201147,27099615.14,1,1,0.001772795
12981,12/16/2020,86.26000214,0.009715578,0.009715578,11984015.84,1,1,0.001772795
13035,12/16/2020,99.01999664,-0.00751729,-0.00751729,17846572.03,1,1,0.001772795
13103,12/16/2020,122.8399963,0.001875832,0.001875832,33169870.01,1,1,0.001772795
13141,12/16/2020,8.18999958,0.009864356,0.009864356,4594933.745,0,0,0.001772795
13142,12/16/2020,40.20999908,-0.003469626,-0.003469626,6057515.732,0,0,0.001772795
13168,12/16/2020,27.31999969,-0.018678177,-0.018678177,3325526.963,0,0,0.001772795
13210,12/16/2020,334.0400085,0.024882693,0.024882693,18702566.04,0,0,0.001772795
13303,12/16/2020,4.789999962,0.006302465,0.006302465,233699.3081,0,0,0.001772795
13323,12/16/2020,163.3099976,0.017761378,0.017761378,20631441.92,0,0,0.001772795
13356,12/16/2020,67.29000092,-0.01406592,-0.01406592,29392272.4,1,1,0.001772795
13407,12/16/2020,275.6700134,0.000435586,0.000435586,662702166.5,1,1,0.001772795
13447,12/16/2020,545,0.033410434,0.033410434,106329500,1,1,0.001772795
13586,12/16/2020,51.88999939,-0.010676861,-0.010676861,8631693.838,1,1,0.001772795
13610,12/16/2020,23.98999977,0.012663539,0.012663539,3787109.344,0,0,0.001772795
13641,12/16/2020,47.65000153,-0.010589666,-0.010589666,7527413.691,1,1,0.001772795
13688,12/16/2020,12.06000042,-0.01147536,-0.01147536,23933866.79,0,0,0.001772795
13721,12/16/2020,104.6399994,0.017700834,0.017700834,184739198.3,1,1,0.001772795
13760,12/16/2020,25.45999908,0.009516248,0.009516248,8036092.271,1,1,0.001772795
13788,12/16/2020,160.6199951,-0.008273719,-0.008273719,76337543.84,1,1,0.001772795
13856,12/16/2020,144.8899994,0.000828867,0.000828867,200231604,1,1,0.001772795
13901,12/16/2020,43.09999847,0.021811241,0.021811241,80097856.06,1,1,0.001772795
13911,12/16/2020,174.6900024,0.013165551,0.013165551,33492615.41,1,1,0.001772795
13928,12/16/2020,42.31999969,-0.011214943,-0.011214943,45195939.91,1,1,0.001772795
13936,12/16/2020,94.36000061,-0.012247442,-0.012247442,6708335.523,1,1,0.001772795
13949,12/16/2020,132.2599945,-0.004291255,-0.004291255,18911592.09,1,1,0.001772795
13963,12/16/2020,17.77000046,-0.017689314,-0.017689314,6947270.529,1,1,0.001772795
13964,12/16/2020,17.63999939,-0.021359237,-0.021359237,3521473.078,1,1,0.001772795
13983,12/16/2020,6.820000172,-0.008720921,-0.008720921,5223458.591,0,0,0.001772795
14008,12/16/2020,228.4400024,-0.009066049,-0.009066049,132990687.8,1,1,0.001772795
14277,12/16/2020,22.84000015,-0.00565952,-0.00565952,31793965.41,1,1,0.001772795
14295,12/16/2020,54.02999878,0.022907972,0.022907972,42972759.53,1,1,0.001772795
14297,12/16/2020,111.1999969,-0.004476276,-0.004476276,10234736.52,1,1,0.001772795
14338,12/16/2020,104.4100037,-0.005334834,-0.005334834,28968137.88,1,1,0.001772795
14541,12/16/2020,88.69000244,-0.007608821,-0.007608821,170732866.6,1,1,0.001772795
14542,12/16/2020,1763,-0.002698326,-0.002698326,581555521,1,1,0.001772795
14579,12/16/2020,423.2900085,-0.004726027,-0.004726027,24767968.27,1,1,0.001772795
14593,12/16/2020,127.8099976,-0.000547386,-0.000547386,2173000272,1,1,0.001772795
14601,12/16/2020,9.319999695,-0.017913602,-0.017913602,1736129.543,0,0,0.001772795
14702,12/16/2020,88.55000305,0.000904282,0.000904282,80965163.99,1,1,0.001772795
14704,12/16/2020,87.76000214,-0.013932561,-0.013932561,34959986.69,1,1,0.001772795
14714,12/16/2020,285.7000122,0.021853486,0.021853486,21616348.62,1,1,0.001772795
14763,12/16/2020,100.1299973,0.001199831,0.001199831,16491210.29,1,1,0.001772795
14776,12/16/2020,32.95999908,0.007027178,0.007027178,19242047.47,1,1,0.001772795
14795,12/16/2020,76.33999634,-0.025654145,-0.025654145,5752676.764,0,0,0.001772795
14816,12/16/2020,29.82999992,-0.008970114,-0.008970114,1173392.877,0,0,0.001772795
14882,12/16/2020,75.83999634,0.007974462,0.007974462,15795726.92,0,0,0.001772795
14889,12/16/2020,35.38000107,0.002550302,0.002550302,15109843.2,1,1,0.001772795
14939,12/16/2020,123.9100037,0.004377084,0.004377084,22960523.68,1,1,0.001772795
15069,12/16/2020,6.96999979,0.00868306,0.00868306,5502062.074,1,1,0.001772795
15202,12/16/2020,137.6900024,0.001818976,0.001818976,18245439.91,1,1,0.001772795
15272,12/16/2020,309.7200012,-0.012907505,-0.012907505,15861070.98,0,0,0.001772795
15291,12/16/2020,182.3399963,0.02553427,0.02553427,22991432.48,1,1,0.001772795
15408,12/16/2020,34.43000031,0.00291286,0.00291286,42094979.12,1,1,0.001772795
15456,12/16/2020,40.79000092,-0.032953992,-0.032953992,4258108.986,0,0,0.001772795
15488,12/16/2020,230.1999969,0.038808621,0.038808621,269723494.8,1,1,0.001772795
15579,12/16/2020,162.1199951,-0.001601242,-0.001601242,148816752.6,1,1,0.001772795
15707,12/16/2020,12.15999985,-0.000821711,-0.000821711,15642429.24,1,1,0.001772795
15719,12/16/2020,29.79000092,-0.000335514,-0.000335514,2187926.617,0,0,0.001772795
15720,12/16/2020,62.70000076,-0.016624805,-0.016624805,23732828.09,1,1,0.001772795
15850,12/16/2020,153.8999939,0.020286381,0.020286381,40934782.08,0,0,0.001772795
15980,12/16/2020,15.28999996,-0.010355977,-0.010355977,3542448.351,1,1,0.001772795
16044,12/16/2020,72.12000275,-0.016098229,-0.016098229,2977041.593,0,0,0.001772795
16087,12/16/2020,68.91999817,-0.006916475,-0.006916475,23239547.7,1,1,0.001772795
16276,12/16/2020,20.01000023,-0.008915319,-0.008915319,560880.3064,0,0,0.001772795
16342,12/16/2020,35.86999893,-0.013476393,-0.013476393,3367618.98,0,0,0.001772795
16343,12/16/2020,57.81999969,0.006090107,0.006090107,24246469.95,0,0,0.001772795
16347,12/16/2020,21.57999992,-0.026612546,-0.026612546,4012369.386,0,0,0.001772795
16431,12/16/2020,76.08999634,-0.010147084,-0.010147084,11134933.97,1,1,0.001772795
16432,12/16/2020,10.69999981,-0.018348606,-0.018348606,2494533.756,0,0,0.001772795
16538,12/16/2020,9.840000153,-0.012048181,-0.012048181,4422174.789,1,1,0.001772795
16581,12/16/2020,29.19000053,-0.004773249,-0.004773249,16361987.76,0,0,0.001772795
16600,12/16/2020,150.2799988,0.000332843,0.000332843,22170808.22,1,1,0.001772795
16678,12/16/2020,30.96999931,-0.007053582,-0.007053582,23980844.72,1,1,0.001772795
16692,12/16/2020,44.31999969,-0.009830175,-0.009830175,18510513.79,1,1,0.001772795
16816,12/16/2020,34.59999847,-0.00546141,-0.00546141,3096838.263,0,0,0.001772795
16851,12/16/2020,68.37999725,0.005144767,0.005144767,50180660.98,1,1,0.001772795
17005,12/16/2020,69.31999969,-0.008155669,-0.008155669,90733848.76,1,1,0.001772795
17137,12/16/2020,19,-0.004192868,-0.004192868,189031,0,0,0.001772795
17144,12/16/2020,58.91999817,-0.00186347,-0.00186347,36019798.16,1,1,0.001772795
17307,12/16/2020,26.04999924,-0.002298023,-0.002298023,13980253.09,0,0,0.001772795
